1109	1
1110	10
1111	19
1112	13
1113	8
1114	6
1115	1
1116	3
1117	13
1118	19
1119	7
1120	15
1121	14
1122	10
1123	14
1124	10
1125	18
1126	2
1127	3
1128	3
1129	12
1130	2
1131	10
1132	1
1133	13
1134	4
1135	11
1136	9
1137	17
1138	7
1139	5
1140	13
1141	13
1142	3
1143	14
1144	16
1145	16
1146	11
1147	15
1148	5
1149	12
1150	11
1151	14
1152	18
1153	15
1154	11
1155	17
1156	11
1157	7
1158	17
1159	10
1160	18
1161	5
1162	15
1163	14
1164	3
1165	14
1166	19
1167	2
1168	12
1169	13
1170	18
1171	1
1172	16
1173	18
1174	1
1175	7
1176	14
1177	15
1178	3
1179	10
1180	4
1181	5
1182	10
1183	17
1184	14
1185	8
1186	19
1187	3
1188	13
1189	8
1190	10
1191	8
1192	17
1193	11
1194	1
1195	8
1196	3
1197	5
1198	5
1199	14
1200	9
1201	13
1202	5
1203	10
1204	1
1205	2
1206	1
1207	1
1208	12
1209	14
1210	16
1211	11
1212	5
1213	5
1214	17
1215	18
1216	1
1217	1
1218	12
1219	15
1220	16
1221	3
1222	3
1223	1
1224	19
1225	15
1226	2
1227	15
1228	7
1229	3
1230	13
1231	16
1232	9
1233	15
1234	6
1235	2
1236	14
1237	18
1238	8
1239	7
1240	17
1241	2
1242	5
1243	17
1244	11
1245	5
1246	15
1247	19
1248	6
1249	7
1250	10
1251	16
1252	17
1253	12
1254	17
1255	11
1256	5
1257	18
1258	12
1259	7
1260	17
1261	5
1262	10
1263	16
1264	19
1265	8
1266	17
1267	1
1268	8
1269	6
1270	8
1271	3
1272	19
1273	3
1274	1
1275	5
1276	2
1277	15
1278	3
1279	7
1280	6
1281	11
1282	7
1283	13
1284	1
1285	19
1286	1
1287	2
1288	3
1289	4
1290	1
1291	15
1292	2
1293	17
1294	15
1295	18
1296	19
1297	2
1298	7
1299	13
1300	16
1301	6
1302	2
1303	4
1304	14
1305	3
1306	15
1307	18
1308	6
1309	12
1310	6
1311	6
1312	13
1313	2
1314	12
1315	3
1316	14
1317	7
1318	2
1319	19
1320	6
1321	14
1322	12
1323	1
1324	17
1325	12
1326	15
1327	18
1328	12
1329	4
1330	3
1331	4
1332	1
1333	11
1334	3
1335	18
1336	19
1337	10
1338	8
1339	15
1340	10
1341	15
1342	11
1343	10
1344	14
1345	15
1346	5
1347	15
1348	13
1349	5
1350	17
1351	18
1352	5
1353	6
1354	11
1355	3
1356	17
1357	18
1358	16
1359	14
1360	17
1361	4
1362	18
1363	16
1364	4
1365	6
1366	15
1367	17
1368	15
1369	13
1370	3
1371	12
1372	10
1373	10
1374	18
1375	11
1376	18
1377	12
1378	15
1379	7
1380	1
1381	3
1382	2
1383	14
1384	4
1385	4
1386	1
1387	13
1388	17
1389	10
1390	19
1391	1
1392	15
1393	1
1394	15
1395	17
1396	16
1397	17
1398	18
1399	5
1400	10
1401	19
1402	8
1403	3
1404	10
1405	18
1406	10
1407	11
1408	10
1409	16
1410	15
1411	16
1412	5
1413	1
1414	17
1415	17
1416	11
1417	1
1418	18
1419	14
1420	7
1421	17
1422	7
1423	3
1424	14
1425	10
1426	17
1427	14
1428	14
1429	11
1430	15
1431	17
1432	9
1433	5
1434	18
1435	14
1436	1
1437	5
1438	16
1439	19
1440	17
1441	2
1442	10
1443	15
1444	18
1445	11
1446	1
1447	14
1448	8
1449	3
1450	10
1451	15
1452	2
1453	18
1454	4
1455	13
1456	13
1457	14
1458	2
1459	1
1460	18
1461	4
1462	7
1463	1
1464	3
1465	15
1466	1
1467	14
1468	1
1469	6
1470	19
1471	18
1472	17
1473	14
1474	2
1475	1
1476	15
1477	15
1478	15
1479	14
1480	16
1481	19
1482	9
1483	18
1484	11
1485	14
1486	9
1487	18
1488	7
1489	10
1490	6
1491	8
1492	10
1493	3
1494	1
1495	3
1496	1
1497	7
1498	11
1499	6
1500	14
1501	3
1502	18
1503	7
1504	10
1505	19
1506	13
1507	10
1508	14
1509	18
1510	7
1511	13
1512	4
1513	10
1514	16
1515	10
1516	13
1517	18
1518	3
1519	13
1520	10
1521	14
1522	3
1523	4
1524	2
1525	12
1526	1
1527	13
1528	3
1529	17
1530	13
1531	14
1532	19
1533	10
1534	10
1535	10
1536	12
1537	15
1538	10
1539	19
1540	13
1541	3
1542	10
1543	6
1544	18
1545	14
1546	18
1547	15
1548	8
1549	17
1550	2
1551	2
1552	17
1553	15
1554	6
1555	14
1556	12
1557	14
1558	1
1559	17
1560	11
1561	9
1562	15
1563	15
1564	5
1565	1
1566	10
1567	15
1568	6
1569	17
1570	1
1571	7
1572	19
1573	14
1574	17
1575	8
1576	5
1577	11
1578	17
1579	14
1580	17
1581	3
1582	7
1583	2
1584	16
1585	11
1586	12
1587	12
1588	18
1589	3
1590	11
1591	19
1592	15
1593	1
1594	14
1595	7
1596	19
1597	17
1598	18
1599	17
1600	19
1601	17
1602	3
1603	17
1604	13
1605	10
1606	10
1607	15
1608	12
1609	13
1610	12
1611	5
1612	18
1613	16
1614	2
1615	9
1616	2
1617	19
1618	14
1619	16
1620	4
1621	16
1622	10
1623	10
1624	1
1625	17
1626	1
1627	19
1628	11
1629	19
1630	13
1631	16
1632	14
1633	16
1634	1
1635	4
1636	2
1637	15
1638	1
1639	1
1640	1
1641	7
1642	4
1643	2
1644	10
1645	15
1646	7
1647	10
1648	11
1649	3
1650	11
1651	14
1652	18
1653	4
1654	15
1655	1
1656	8
1657	15
1658	11
1659	2
1660	14
1661	15
1662	8
1663	15
1664	13
1665	15
1666	8
1667	14
1668	15
1669	2
1670	3
1671	10
1672	7
1673	17
1674	4
1675	15
1676	1
1677	11
1678	6
1679	15
1680	6
1681	11
1682	17
1683	11
1684	7
1685	18
1686	18
1687	17
1688	12
1689	4
1690	12
1691	1
1692	15
1693	10
1694	3
1695	14
1696	2
1697	12
1698	11
1699	16
1700	17
1701	3
1702	14
1703	17
1704	17
1705	13
1706	19
1707	16
1708	15
1709	5
1710	19
1711	10
1712	5
1713	7
1714	7
1715	12
1716	12
1717	7
1718	6
1719	12
1720	7
1721	15
1722	15
1723	3
1724	2
1725	3
1726	15
1727	2
1728	3
1729	6
1730	19
1731	15
1732	11
1733	10
1734	1
1735	3
1736	13
1737	10
1738	2
1739	11
1740	18
1741	5
1742	17
1743	12
1744	19
1745	19
1746	17
1747	3
1748	11
1749	5
1750	11
1751	1
1752	16
1753	17
1754	5
1755	15
1756	15
1757	10
1758	5
1759	18
1760	10
1761	2
1762	16
1763	11
1764	19
1765	11
1766	12
1767	2
1768	17
1769	17
1770	14
1771	19
1772	7
1773	15
1774	15
1775	17
1776	17
1777	18
1778	15
1779	11
1780	7
1781	7
1782	10
1783	15
1784	2
1785	10
1786	18
1787	17
1788	2
1789	12
1790	5
1791	6
1792	11
1793	10
1794	6
1795	14
1796	14
1797	2
1798	19
1799	11
1800	4
1801	11
1802	17
1803	18
1804	1
1805	15
1806	5
1807	16
1808	16
1809	12
1810	10
1811	11
1812	1
1813	7
1814	3
1815	7
1816	1
1817	17
1818	3
1819	16
1820	16
1821	5
1822	13
1823	14
1824	17
1825	13
1826	6
1827	18
1828	4
1829	17
1830	3
1831	1
1832	15
1833	17
1834	15
1835	2
1836	2
1837	18
1838	17
1839	12
1840	6
1841	17
1842	12
1843	15
1844	7
1845	16
1846	19
1847	19
1848	10
1849	19
1850	17
1851	7
1852	6
1853	11
1854	2
1855	4
1856	17
1857	4
1858	19
1859	4
1860	5
1861	2
1862	11
1863	18
1864	14
1865	3
1866	9
1867	6
1868	19
1869	1
1870	16
1871	4
1872	7
1873	11
1874	15
1875	14
1876	8
1877	17
1878	3
1879	6
1880	15
1881	15
1882	10
1883	6
1884	15
1885	19
1886	15
1887	2
1888	11
1889	11
1890	15
1891	3
1892	13
1893	11
1894	10
1895	11
1896	7
1897	16
1898	1
1899	14
1900	19
1901	17
1902	16
1903	10
1904	14
1905	15
1906	14
1907	5
1908	13
1909	19
1910	2
1911	17
1912	15
1913	16
1914	17
1915	2
1916	7
1917	10
1918	9
1919	6
1920	11
1921	1
1922	6
1923	4
1924	7
1925	18
1926	15
1927	6
1928	17
1929	4
1930	3
1931	12
1932	3
1933	14
1934	17
1935	10
1936	16
1937	7
1938	3
1939	19
1940	1
1941	9
1942	9
1943	19
1944	7
1945	18
1946	16
1947	7
1948	18
1949	8
1950	17
1951	13
1952	10
1953	2
1954	5
1955	16
1956	1
1957	5
1958	4
1959	9
1960	17
1961	4
1962	16
1963	7
1964	18
1965	17
1966	5
1967	1
1968	16
1969	17
1970	11
1971	11
1972	5
1973	11
1974	11
1975	3
1976	15
1977	12
1978	17
1979	18
1980	15
1981	11
1982	16
1983	3
1984	10
1985	5
1986	1
1987	4
1988	3
1989	6
1990	10
1991	4
1992	1
1993	5
1994	4
1995	11
1996	4
1997	11
1998	17
1999	2
2000	5
2001	14
2002	19
2003	19
2004	13
2005	18
2006	15
2007	7
2008	1
2009	7
2010	5
2011	13
2012	19
2013	2
2014	14
2015	5
2016	1
2017	12
2018	2
2019	16
2020	12
2021	17
2022	7
2023	10
2024	5
2025	10
2026	19
2027	19
2028	14
2029	5
2030	5
2031	1
2032	18
2033	6
2034	3
2035	18
2036	3
2037	5
2038	2
2039	8
2040	12
2041	18
2042	10
2043	19
2044	19
2045	5
2046	13
2047	15
2048	1
2049	10
2050	1
2051	10
2052	15
2053	1
2054	17
2055	19
2056	10
2057	13
2058	4
2059	2
2060	19
2061	12
2062	1
2063	5
2064	10
2065	3
2066	17
2067	19
2068	12
2069	17
2070	1
2071	17
2072	14
2073	1
2074	11
2075	3
2076	5
2077	1
2078	5
2079	5
2080	13
2081	5
2082	3
2083	12
2084	12
2085	1
2086	5
2087	14
2088	10
2089	19
2090	14
2091	15
2092	13
2093	19
2094	17
2095	17
2096	19
2097	17
2098	13
2099	1
2100	18
2101	6
2102	19
2103	7
2104	17
2105	10
2106	15
2107	7
2108	15
2109	1
2110	11
2111	5
2112	6
2113	12
2114	19
2115	11
2116	2
2117	18
2118	2
2119	5
2120	16
2121	2
2122	19
2123	18
2124	1
2125	10
2126	13
2127	2
2128	13
2129	13
2130	14
2131	2
2132	7
2133	15
2134	13
2135	14
2136	16
2137	5
2138	5
2139	14
2140	8
2141	17
2142	7
2143	10
2144	5
2145	10
2146	4
2147	10
2148	4
2149	1
2150	14
2151	17
2152	5
2153	2
2154	17
2155	5
2156	7
2157	3
2158	8
2159	2
2160	11
2161	2
2162	12
2163	7
2164	11
2165	10
2166	15
2167	16
2168	2
2169	12
2170	17
2171	5
2172	17
2173	16
2174	17
2175	11
2176	2
2177	14
2178	15
2179	4
2180	11
2181	19
2182	6
2183	9
2184	14
2185	10
2186	4
2187	14
2188	6
2189	2
2190	12
2191	6
2192	18
2193	18
2194	10
2195	5
2196	15
2197	5
2198	11
2199	3
2200	6
2201	1
2202	10
2203	14
2204	8
2205	7
2206	10
2207	18
2208	4
2209	3
2210	1
2211	1
2212	10
2213	1
2214	16
2215	12
2216	10
2217	7
2218	10
2219	6
2220	11
2221	17
2222	15
2223	3
2224	2
2225	3
2226	15
2227	9
2228	15
2229	3
2230	15
2231	5
2232	1
2233	16
2234	17
2235	15
2236	5
2237	6
2238	15
2239	5
2240	10
2241	5
2242	16
2243	11
2244	19
2245	3
2246	18
2247	15
2248	2
2249	12
2250	14
2251	14
2252	16
2253	3
2254	7
2255	6
2256	14
2257	13
2258	17
2259	17
2260	18
2261	2
2262	15
2263	14
2264	19
2265	2
2266	15
2267	1
2268	11
2269	12
2270	9
2271	4
2272	2
2273	1
2274	17
2275	2
2276	14
2277	10
2278	10
2279	1
2280	1
2281	4
2282	15
2283	12
2284	16
2285	14
2286	11
2287	18
2288	13
2289	1
2290	19
2291	3
2292	2
2293	11
2294	17
2295	7
2296	14
2297	2
2298	11
2299	17
2300	16
2301	14
2302	16
2303	5
2304	15
2305	10
2306	18
2307	2
2308	14
2309	13
2310	11
2311	17
2312	16
2313	4
2314	6
2315	3
2316	10
2317	14
2318	19
2319	13
2320	11
2321	1
2322	17
2323	11
2324	5
2325	17
2326	17
2327	17
2328	11
2329	12
2330	11
2331	17
2332	16
2333	11
2334	10
2335	10
2336	13
2337	15
2338	16
2339	14
2340	13
2341	4
2342	10
2343	3
2344	4
2345	4
2346	18
2347	14
2348	14
2349	11
2350	3
2351	6
2352	5
2353	7
2354	14
2355	19
2356	17
2357	4
2358	13
2359	14
2360	1
2361	12
2362	18
2363	8
2364	14
2365	3
2366	3
2367	7
2368	5
2369	17
2370	15
2371	18
2372	2
2373	19
2374	1
2375	1
2376	3
2377	1
2378	16
2379	11
2380	1
2381	15
2382	16
2383	15
2384	17
2385	8
2386	4
2387	13
2388	14
2389	2
2390	13
2391	10
2392	19
2393	6
2394	17
2395	15
2396	6
2397	1
2398	7
2399	16
2400	17
2401	18
2402	18
2403	17
2404	11
2405	17
2406	5
2407	12
2408	15
2409	18
2410	17
2411	5
2412	2
2413	2
2414	3
2415	15
2416	2
2417	1
2418	15
2419	1
2420	19
2421	13
2422	18
2423	1
2424	15
2425	1
2426	1
2427	15
2428	2
2429	14
2430	3
2431	1
2432	5
2433	18
2434	4
2435	14
2436	2
2437	3
2438	6
2439	6
2440	3
2441	6
2442	5
2443	17
2444	17
2445	13
2446	14
2447	15
2448	17
2449	17
2450	19
2451	10
2452	1
2453	19
2454	9
2455	15
2456	12
2457	3
2458	13
2459	7
2460	10
2461	4
2462	19
2463	3
2464	16
2465	17
2466	15
2467	1
2468	3
2469	11
2470	3
2471	10
2472	2
2473	4
2474	12
2475	7
2476	11
2477	12
2478	3
2479	15
2480	12
2481	6
2482	2
2483	19
2484	2
2485	14
2486	19
2487	13
2488	15
2489	19
2490	19
2491	18
2492	14
2493	2
2494	6
2495	1
2496	1
2497	10
2498	17
2499	19
2500	19
2501	17
2502	2
2503	10
2504	19
2505	2
2506	3
2507	10
2508	11
2509	10
2510	17
2511	19
2512	4
2513	2
2514	2
2515	5
2516	14
2517	14
2518	15
2519	19
2520	15
2521	7
2522	10
2523	15
2524	14
2525	7
2526	3
2527	3
2528	15
2529	1
2530	8
2531	5
2532	13
2533	3
2534	19
2535	1
2536	3
2537	1
2538	1
2539	18
2540	4
2541	2
2542	7
2543	10
2544	17
2545	2
2546	2
2547	15
2548	8
2549	4
2550	19
2551	19
2552	15
2553	11
2554	11
2555	15
2556	19
2557	5
2558	18
2559	12
2560	18
2561	19
2562	14
2563	5
2564	1
2565	4
2566	18
2567	2
2568	19
2569	12
2570	16
2571	14
2572	2
2573	17
2574	15
2575	17
2576	11
2577	2
2578	19
2579	2
2580	14
2581	17
2582	8
2583	17
2584	10
2585	10
2586	9
2587	5
2588	14
2589	3
2590	10
2591	3
2592	16
2593	9
2594	3
2595	12
2596	15
2597	15
2598	3
2599	14
2600	5
2601	14
2602	5
2603	19
2604	3
2605	10
2606	1
2607	7
2608	7
2609	19
2610	15
2611	2
2612	3
2613	10
2614	18
2615	13
2616	2
2617	14
2618	16
2619	15
2620	10
2621	19
2622	13
2623	11
2624	18
2625	1
2626	2
2627	18
2628	12
2629	14
2630	12
2631	18
2632	1
2633	2
2634	8
2635	10
2636	1
2637	17
2638	12
2639	1
2640	1
2641	1
2642	6
2643	1
2644	3
2645	3
2646	15
2647	17
2648	11
2649	14
2650	10
2651	13
2652	15
2653	7
2654	8
2655	4
2656	19
2657	15
2658	1
2659	14
2660	2
2661	1
2662	17
2663	10
2664	15
2665	14
2666	17
2667	1
2668	17
2669	10
2670	13
2671	8
2672	6
2673	12
2674	16
2675	19
2676	5
2677	6
2678	10
2679	4
2680	17
2681	13
2682	16
2683	17
2684	14
2685	17
2686	3
2687	19
2688	3
2689	17
2690	12
2691	19
2692	3
2693	17
2694	2
2695	1
2696	6
2697	14
2698	10
2699	7
2700	15
2701	5
2702	12
2703	3
2704	2
2705	18
2706	3
2707	19
2708	15
2709	11
2710	6
2711	10
2712	10
2713	17
2714	15
2715	19
2716	10
2717	6
2718	19
2719	1
2720	11
2721	4
2722	10
2723	12
2724	19
2725	6
2726	10
2727	15
2728	15
2729	2
2730	15
2731	19
2732	8
2733	6
2734	15
2735	7
2736	18
2737	15
2738	5
2739	13
2740	6
2741	17
2742	10
2743	5
2744	17
2745	7
2746	11
2747	8
2748	3
2749	19
2750	18
2751	13
2752	17
2753	1
2754	7
2755	5
2756	15
2757	4
2758	17
2759	11
2760	17
2761	10
2762	14
2763	2
2764	5
2765	5
2766	15
2767	11
2768	13
2769	6
2770	5
2771	14
2772	11
2773	5
2774	8
2775	18
2776	10
2777	15
2778	16
2779	15
2780	17
2781	7
2782	19
2783	10
2784	11
2785	17
2786	5
2787	3
2788	13
2789	5
2790	18
2791	7
2792	1
2793	1
2794	17
2795	15
2796	7
2797	17
2798	17
2799	5
2800	12
2801	2
2802	17
2803	17
2804	13
2805	1
2806	8
2807	14
2808	2
2809	15
2810	14
2811	2
2812	14
2813	17
2814	3
2815	18
2816	16
2817	17
2818	13
2819	1
2820	14
2821	13
2822	17
2823	18
2824	12
2825	17
2826	2
2827	19
2828	3
2829	7
2830	13
2831	15
2832	14
2833	8
2834	16
2835	5
2836	17
2837	13
2838	1
2839	11
2840	1
2841	7
2842	15
2843	16
2844	15
2845	6
2846	15
2847	2
2848	3
2849	12
2850	10
2851	4
2852	13
2853	15
2854	8
2855	15
2856	11
2857	2
2858	15
2859	17
2860	16
2861	13
2862	17
2863	16
2864	11
2865	15
2866	14
2867	4
2868	15
2869	15
2870	17
2871	1
2872	19
2873	18
2874	13
2875	1
2876	11
2877	16
2878	18
2879	5
2880	8
2881	14
2882	15
2883	16
2884	12
2885	13
2886	2
2887	6
2888	1
2889	11
2890	15
2891	1
2892	11
2893	11
2894	5
2895	10
2896	11
2897	13
2898	16
2899	2
2900	3
2901	14
2902	8
2903	11
2904	12
2905	7
2906	10
2907	3
2908	15
2909	15
2910	4
2911	6
2912	17
2913	10
2914	3
2915	3
2916	3
2917	19
2918	18
2919	19
2920	14
2921	1
2922	11
2923	2
2924	6
2925	1
2926	15
2927	2
2928	18
2929	19
2930	10
2931	2
2932	1
2933	5
2934	2
2935	17
2936	7
2937	18
2938	5
2939	10
2940	5
2941	11
2942	10
2943	11
2944	10
2945	11
2946	5
2947	15
2948	17
2949	12
2950	2
2951	17
2952	12
2953	6
2954	18
2955	17
2956	15
2957	19
2958	1
2959	15
2960	5
2961	4
2962	14
2963	5
2964	7
2965	18
2966	3
2967	2
2968	14
2969	15
2970	15
2971	19
2972	11
2973	19
2974	8
2975	14
2976	8
2977	17
2978	7
2979	12
2980	8
2981	7
2982	14
2983	3
2984	17
2985	16
2986	17
2987	17
2988	6
2989	13
2990	19
2991	14
2992	17
2993	18
2994	11
2995	15
2996	13
2997	19
2998	18
2999	2
